graph_number,is_bipartite,num_edges,diameter,clique_num,is_distance_regular,is_eulerian,cut_vertice_list,num_cut_vertices,cycle_basis,degree_sequence,aut_group_generator,grp_size_1,orbits,num_orbits,3_cycle_size_str,4_cycle_size_str,5_cycle_size_str,6_cycle_size_str,7_cycle_size_str,
595, False ,8,3,2, False , False , [] ,0," [[3, 6, 1, 4, 0], [5, 2, 6, 1]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 2), (5, 2), (6, 3)] "," [[0, 6, 5, 4, 3, 2, 1]] ",2," [0, 1, 2, 3, 3, 2, 1] ",4,0,1,1,0,0,"
"
596, False ,9,3,3, False , False , [] ,0," [[1, 6, 4], [3, 6, 4, 0], [1, 5, 2, 6]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 3), (5, 2), (6, 4)] "," [[5, 4, 3, 2, 1, 0, 6]] ",2," [0, 1, 2, 2, 1, 0, 6] ",4,1,2,0,0,0,"
"
597, False ,8,3,3, False , False , [0] ,1," [[2, 5, 6], [4, 1, 5, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 2), (5, 3), (6, 3)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,0,1,0,0,"
"
598, False ,8,4,3, False , False , [0] ,1," [[4, 6, 0], [4, 1, 5, 2, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 1), (4, 3), (5, 2), (6, 3)] "," [[0, 2, 1, 3, 6, 5, 4]] ",2," [0, 1, 1, 3, 4, 5, 4] ",5,1,0,1,0,0,"
"
599, False ,8,3,3, False , False , [] ,0," [[3, 6, 0], [4, 1, 5, 2, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 2), (6, 3)] "," [[6, 5, 4, 3, 2, 1, 0]] ",2," [0, 1, 2, 3, 2, 1, 0] ",4,1,0,0,1,0,"
"
600, False ,9,3,3, False , False , [] ,0," [[3, 6, 0], [2, 5, 6], [4, 1, 5, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 3), (6, 4)] "," [[5, 4, 3, 2, 1, 0, 6]] ",2," [0, 1, 2, 2, 1, 0, 6] ",4,2,0,1,0,0,"
"
601, False ,9,3,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [4, 1, 5, 2, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 3), (5, 2), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,2,0,1,0,0,"
"
602, False ,8,4,3, False , False ," [5, 0] ",2," [[1, 5, 6], [4, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 1), (4, 2), (5, 3), (6, 3)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,1,0,0,0,"
"
603, False ,8,5,3, False , False ," [5, 1, 0] ",3," [[4, 6, 0], [4, 1, 6]] "," [(0, 3), (1, 3), (2, 1), (3, 1), (4, 3), (5, 2), (6, 3)] "," [[0, 1, 2, 3, 6, 5, 4]] ",2," [0, 1, 2, 3, 4, 5, 4] ",6,2,0,0,0,0,"
"
604, False ,9,4,3, False , False ," [5, 0] ",2," [[4, 6, 0], [1, 5, 6], [4, 1, 6]] "," [(0, 3), (1, 3), (2, 1), (3, 1), (4, 3), (5, 3), (6, 4)] "," [[5, 4, 3, 2, 1, 0, 6]] ",2," [0, 1, 2, 2, 1, 0, 6] ",4,3,0,0,0,0,"
"
605, False ,8,4,3, False , False ," [5, 1] ",2," [[3, 6, 0], [4, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 2), (5, 2), (6, 3)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,1,0,0,0,"
"
606, False ,9,3,3, False , False , [5] ,1," [[3, 6, 0], [1, 5, 6], [4, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 2), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,2,1,0,0,0,"
"
607, False ,9,4,3, False , False ," [5, 1] ",2," [[3, 6, 0], [4, 6, 0], [4, 1, 6]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 3), (5, 2), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,0,0,0,0,"
"
608, True ,8,4,2, False , False , [0] ,1," [[1, 5, 2, 6], [4, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 1), (4, 2), (5, 2), (6, 3)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,0,2,0,0,0,"
"
609, False ,9,3,3, False , False , [0] ,1," [[1, 5, 6], [2, 5, 6], [4, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 1), (4, 2), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,2,1,0,0,0,"
"
610, False ,9,4,3, False , False , [0] ,1," [[4, 6, 0], [1, 5, 2, 6], [4, 1, 6]] "," [(0, 3), (1, 3), (2, 2), (3, 1), (4, 3), (5, 2), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,2,1,0,0,0,"
"
611, False ,10,3,3, False , False , [0] ,1," [[4, 6, 0], [1, 5, 6], [2, 5, 6], [4, 1, 6]] "," [(0, 3), (1, 3), (2, 2), (3, 1), (4, 3), (5, 3), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,0,0,0,0,"
"
612, False ,9,3,3, False , False , [] ,0," [[3, 6, 0], [1, 5, 2, 6], [4, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 2), (5, 2), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,2,0,0,0,"
"
613, False ,10,3,3, False , False , [] ,0," [[3, 6, 0], [1, 5, 6], [2, 5, 6], [4, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 2), (5, 3), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,1,0,0,0,"
"
614, False ,10,3,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [1, 5, 2, 6], [4, 1, 6]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 3), (5, 2), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,1,0,0,0,"
"
615, False ,11,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [1, 5, 6], [2, 5, 6], [4, 1, 6]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 3), (5, 3), (6, 6)] "," [[5, 4, 3, 2, 1, 0, 6]] ",2," [0, 1, 2, 2, 1, 0, 6] ",4,5,0,0,0,0,"
"
616, False ,10,3,3, False , False , [] ,0," [[3, 6, 1, 4, 0], [5, 6, 1], [5, 2, 6], [3, 5, 1, 4, 0]] "," [(0, 2), (1, 3), (2, 2), (3, 3), (4, 2), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 4, 6, 5], [4, 3, 2, 1, 0, 5, 6]] ",4," [0, 1, 2, 1, 0, 5, 5] ",4,2,0,2,0,0,"
"
617, False ,9,2,3, False , False , [] ,0," [[4, 6, 0], [3, 5, 2, 6, 0], [4, 1, 5, 2, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 3), (5, 3), (6, 3)] "," [[6, 1, 3, 2, 4, 5, 0], [0, 2, 1, 3, 6, 5, 4]] ",6," [0, 1, 1, 1, 0, 5, 0] ",3,1,0,2,0,0,"
"
618, False ,10,3,3, False , False , [5] ,1," [[3, 6, 0], [1, 5, 6], [3, 5, 6], [4, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 2), (5, 4), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,1,0,0,0,"
"
619, False ,10,3,3, False , False , [5] ,1," [[3, 6, 0], [4, 6, 0], [4, 1, 6], [3, 5, 1, 6]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 3), (5, 3), (6, 4)] "," [[4, 3, 2, 1, 0, 5, 6]] ",2," [0, 1, 2, 1, 0, 5, 6] ",5,3,1,0,0,0,"
"
620, False ,11,3,3, False , False , [5] ,1," [[3, 6, 0], [4, 6, 0], [1, 5, 6], [3, 5, 6], [4, 1, 6]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 3), (5, 4), (6, 5)] "," [[4, 3, 2, 1, 0, 5, 6]] ",2," [0, 1, 2, 1, 0, 5, 6] ",5,5,0,0,0,0,"
"
621, False ,9,3,2, False , False , [] ,0," [[1, 5, 2, 6], [3, 5, 2, 6, 0], [4, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 2), (5, 3), (6, 3)] "," [[5, 6, 4, 3, 2, 0, 1]] ",2," [0, 1, 2, 3, 2, 0, 1] ",4,0,2,1,0,0,"
"
622, False ,10,2,3, False , False , [] ,0," [[4, 6, 0], [1, 5, 2, 6], [3, 5, 2, 6, 0], [4, 1, 6]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 3), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,2,1,1,0,0,"
"
623, False ,11,2,3, False , False , [] ,0," [[4, 6, 0], [1, 5, 6], [2, 5, 6], [3, 5, 6, 0], [4, 1, 6]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 3), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,1,0,0,0,"
"
624, False ,10,3,3, False , False , [] ,0," [[3, 6, 0], [1, 5, 2, 6], [3, 5, 2, 6], [4, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 2), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,3,0,0,0,"
"
625, False ,11,3,3, False , False , [] ,0," [[3, 6, 0], [1, 5, 6], [2, 5, 6], [3, 5, 6], [4, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 2), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,1,0,0,0,"
"
626, False ,11,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [1, 5, 2, 6], [3, 5, 2, 6], [4, 1, 6]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 3), (5, 3), (6, 5)] "," [[4, 3, 2, 1, 0, 5, 6]] ",2," [0, 1, 2, 1, 0, 5, 6] ",5,3,2,0,0,0,"
"
627, False ,12,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [1, 5, 6], [2, 5, 6], [3, 5, 6], [4, 1, 6]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 3), (5, 4), (6, 6)] "," [[4, 3, 2, 1, 0, 5, 6]] ",2," [0, 1, 2, 1, 0, 5, 6] ",5,6,0,0,0,0,"
"
628, False ,11,3,4, False , False , [0] ,1," [[4, 6, 0], [5, 6, 0], [5, 2, 6], [4, 1, 6], [4, 5, 0]] "," [(0, 4), (1, 2), (2, 2), (3, 1), (4, 4), (5, 4), (6, 5)] "," [[0, 2, 1, 3, 5, 4, 6]] ",2," [0, 1, 1, 3, 4, 4, 6] ",5,5,0,0,0,0,"
"
629, False ,10,2,3, False , False , [] ,0," [[3, 6, 0], [5, 2, 6, 0], [4, 1, 6, 0], [4, 5, 0]] "," [(0, 4), (1, 2), (2, 2), (3, 2), (4, 3), (5, 3), (6, 4)] "," [[0, 2, 1, 3, 5, 4, 6]] ",2," [0, 1, 1, 3, 4, 4, 6] ",5,2,2,0,0,0,"
"
630, False ,11,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 2, 6, 0], [4, 1, 6], [4, 5, 0]] "," [(0, 4), (1, 2), (2, 2), (3, 2), (4, 4), (5, 3), (6, 5)] "," [[4, 3, 2, 1, 0, 5, 6]] ",2," [0, 1, 2, 1, 0, 5, 6] ",5,4,1,0,0,0,"
"
631, False ,12,2,4, False , True , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [4, 1, 6], [4, 5, 0]] "," [(0, 4), (1, 2), (2, 2), (3, 2), (4, 4), (5, 4), (6, 6)] "," [[5, 1, 3, 2, 4, 0, 6], [0, 2, 1, 3, 5, 4, 6]] ",6," [0, 1, 1, 1, 0, 0, 6] ",3,6,0,0,0,0,"
"
632, False ,10,3,3, False , False , [6] ,1," [[4, 5, 0], [3, 6, 5, 0], [4, 6, 5], [4, 1, 5]] "," [(0, 3), (1, 2), (2, 1), (3, 2), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 5, 4, 6]] ",2," [0, 1, 2, 3, 4, 4, 6] ",6,3,1,0,0,0,"
"
634, False ,10,3,3, False , False , [6] ,1," [[4, 5, 0], [4, 1, 5], [3, 6, 1, 5, 0], [4, 6, 1]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 4), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,0,1,0,0,"
"
635, False ,11,3,4, False , False , [6] ,1," [[4, 5, 0], [1, 6, 5], [3, 6, 5, 0], [4, 6, 5], [4, 1, 5]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 3, 5, 4, 6]] ",2," [0, 1, 2, 3, 4, 4, 6] ",6,4,1,0,0,0,"
"
637, False ,10,3,4, False , False ," [6, 0] ",2," [[4, 6, 0], [5, 6, 0], [4, 5, 0], [4, 1, 5]] "," [(0, 4), (1, 2), (2, 1), (3, 1), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 5, 4, 6], [6, 1, 3, 2, 4, 5, 0]] ",4," [0, 1, 2, 2, 4, 4, 0] ",4,4,0,0,0,0,"
"
638, False ,11,3,4, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 5, 0], [4, 1, 5]] "," [(0, 4), (1, 2), (2, 1), (3, 2), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 3, 5, 4, 6]] ",2," [0, 1, 2, 3, 4, 4, 6] ",6,5,0,0,0,0,"
"
641, False ,11,3,4, False , False ," [6, 0] ",2," [[4, 6, 0], [5, 6, 0], [4, 1, 6], [5, 1, 6], [4, 5, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 1), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 3, 5, 4, 6]] ",2," [0, 1, 2, 3, 4, 4, 6] ",6,5,0,0,0,0,"
"
642, False ,11,3,3, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [4, 1, 6], [5, 1, 6, 0], [4, 5, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 2), (4, 4), (5, 3), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,1,0,0,0,"
"
643, False ,12,2,4, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 1, 6], [5, 1, 6], [4, 5, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 2), (4, 4), (5, 4), (6, 6)] "," [[0, 1, 2, 3, 5, 4, 6]] ",2," [0, 1, 2, 3, 4, 4, 6] ",6,6,0,0,0,0,"
"
645, False ,10,3,3, False , False , [6] ,1," [[3, 5, 0], [4, 1, 5, 0], [3, 6, 1, 5], [4, 6, 1]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 3), (5, 3), (6, 4)] "," [[5, 4, 2, 3, 1, 0, 6]] ",2," [0, 1, 2, 3, 1, 0, 6] ",5,2,2,0,0,0,"
"
649, False ,10,3,3, False , False , [6] ,1," [[5, 6, 0], [4, 1, 6, 0], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 2), (4, 2), (5, 4), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,1,0,0,0,"
"
650, False ,11,3,3, False , False , [6] ,1," [[4, 6, 0], [5, 6, 0], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 2), (4, 3), (5, 4), (6, 5)] "," [[5, 4, 2, 3, 1, 0, 6]] ",2," [0, 1, 2, 3, 1, 0, 6] ",5,5,0,0,0,0,"
"
651, False ,11,3,4, False , False , [6] ,1," [[3, 6, 0], [5, 6, 0], [4, 1, 6, 0], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 3), (4, 2), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,1,0,0,0,"
"
652, False ,11,3,3, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 3), (4, 3), (5, 3), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,1,0,0,0,"
"
653, False ,12,2,4, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 3), (4, 3), (5, 4), (6, 6)] "," [[5, 4, 2, 3, 1, 0, 6]] ",2," [0, 1, 2, 3, 1, 0, 6] ",5,6,0,0,0,0,"
"
655, False ,12,3,3, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0], [4, 5, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 3), (4, 4), (5, 4), (6, 5)] "," [[4, 3, 2, 1, 0, 5, 6]] ",2," [0, 1, 2, 1, 0, 5, 6] ",5,5,1,0,0,0,"
"
656, False ,13,2,4, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 1, 6], [5, 1, 6], [3, 5, 0], [4, 5, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 3), (4, 4), (5, 5), (6, 6)] "," [[4, 3, 2, 1, 0, 5, 6]] ",2," [0, 1, 2, 1, 0, 5, 6] ",5,7,0,0,0,0,"
"
657, False ,10,2,3, False , False , [] ,0," [[1, 6, 2, 5], [3, 6, 2, 5, 0], [4, 6, 2, 5, 0], [4, 1, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 3), (5, 3), (6, 4)] "," [[5, 4, 3, 2, 1, 0, 6]] ",2," [0, 1, 2, 2, 1, 0, 6] ",4,0,2,2,0,0,"
"
658, False ,10,3,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 2, 6, 0], [4, 1, 5, 0]] "," [(0, 4), (1, 2), (2, 2), (3, 2), (4, 3), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,2,2,0,0,0,"
"
659, False ,10,3,3, False , False ," [5, 0] ",2," [[4, 6, 0], [5, 6, 0], [4, 1, 6], [5, 1, 6]] "," [(0, 4), (1, 3), (2, 1), (3, 1), (4, 3), (5, 4), (6, 4)] "," [[5, 4, 3, 2, 1, 0, 6]] ",2," [0, 1, 2, 2, 1, 0, 6] ",4,4,0,0,0,0,"
"
660, False ,10,3,3, False , False , [5] ,1," [[3, 6, 0], [4, 6, 0], [4, 1, 6], [5, 1, 6, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 2), (4, 3), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,1,0,0,0,"
"
661, False ,10,3,3, False , False , [0] ,1," [[4, 6, 0], [5, 2, 6, 0], [4, 1, 6], [5, 1, 6, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 1), (4, 3), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,2,2,0,0,0,"
"
662, False ,11,3,3, False , False , [0] ,1," [[4, 6, 0], [5, 6, 0], [5, 2, 6], [4, 1, 6], [5, 1, 6]] "," [(0, 4), (1, 3), (2, 2), (3, 1), (4, 3), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,5,0,0,0,0,"
"
663, False ,10,3,3, False , False , [] ,0," [[3, 6, 0], [5, 2, 6, 0], [4, 1, 6, 0], [5, 1, 6, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 2), (4, 2), (5, 3), (6, 4)] "," [[6, 5, 4, 3, 2, 1, 0]] ",2," [0, 1, 2, 3, 2, 1, 0] ",4,1,3,0,0,0,"
"
664, False ,11,3,3, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [5, 2, 6], [4, 1, 6, 0], [5, 1, 6]] "," [(0, 4), (1, 3), (2, 2), (3, 2), (4, 2), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,1,0,0,0,"
"
665, False ,11,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 2, 6, 0], [4, 1, 6], [5, 1, 6, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 2), (4, 3), (5, 3), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,2,0,0,0,"
"
666, False ,12,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [4, 1, 6], [5, 1, 6]] "," [(0, 4), (1, 3), (2, 2), (3, 2), (4, 3), (5, 4), (6, 6)] "," [[5, 4, 3, 2, 1, 0, 6]] ",2," [0, 1, 2, 2, 1, 0, 6] ",4,6,0,0,0,0,"
"
667, False ,12,2,4, False , False , [] ,0," [[4, 5, 0], [1, 6, 5], [2, 6, 5], [3, 6, 5, 0], [4, 6, 5], [4, 1, 5]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 4), (5, 5), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,5,1,0,0,0,"
"
668, False ,12,3,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [4, 5, 0], [4, 1, 5]] "," [(0, 4), (1, 2), (2, 2), (3, 2), (4, 4), (5, 5), (6, 5)] "," [[4, 3, 2, 1, 0, 6, 5]] ",2," [0, 1, 2, 1, 0, 5, 5] ",4,6,0,0,0,0,"
"
669, False ,12,3,4, False , False , [5] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 1, 6], [5, 1, 6], [4, 5, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 2), (4, 4), (5, 5), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,6,0,0,0,0,"
"
670, False ,12,3,4, False , False , [0] ,1," [[4, 6, 0], [5, 6, 0], [5, 2, 6], [4, 1, 6], [5, 1, 6], [4, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 1), (4, 4), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5]] ",2," [0, 1, 2, 3, 4, 5, 5] ",6,6,0,0,0,0,"
"
671, False ,12,2,3, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [5, 2, 6], [4, 1, 6, 0], [5, 1, 6], [4, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 2), (4, 3), (5, 5), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,5,1,0,0,0,"
"
672, False ,12,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 2, 6, 0], [4, 1, 6], [5, 1, 6, 0], [4, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 2), (4, 4), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,2,0,0,0,"
"
673, False ,13,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [4, 1, 6], [5, 1, 6], [4, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 2), (4, 4), (5, 5), (6, 6)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,7,0,0,0,0,"
"
674, False ,11,2,3, False , False , [] ,0," [[3, 5, 0], [1, 6, 2, 5], [3, 6, 2, 5], [4, 6, 2, 5, 0], [4, 1, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 3), (5, 4), (6, 4)] "," [[4, 3, 2, 1, 0, 6, 5]] ",2," [0, 1, 2, 1, 0, 5, 5] ",4,1,3,1,0,0,"
"
675, False ,12,2,3, False , False , [] ,0," [[3, 5, 0], [1, 6, 5], [2, 6, 5], [3, 6, 5], [4, 6, 5, 0], [4, 1, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 3), (5, 5), (6, 5)] "," [[4, 3, 2, 1, 0, 6, 5]] ",2," [0, 1, 2, 1, 0, 5, 5] ",4,4,2,0,0,0,"
"
676, False ,12,3,4, False , False , [5] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 3), (4, 3), (5, 5), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,6,0,0,0,0,"
"
677, False ,12,3,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [5, 2, 6], [4, 1, 6, 0], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 3), (4, 2), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5]] ",2," [0, 1, 2, 3, 4, 5, 5] ",6,5,1,0,0,0,"
"
678, False ,12,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 2, 6, 0], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 3), (4, 3), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,2,0,0,0,"
"
679, False ,13,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 3), (4, 3), (5, 5), (6, 6)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,7,0,0,0,0,"
"
680, False ,13,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 2, 6, 0], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0], [4, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 3), (4, 4), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [4, 3, 2, 1, 0, 5, 6]] ",4," [0, 1, 2, 1, 0, 5, 5] ",4,5,2,0,0,0,"
"
681, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0], [4, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 3), (4, 4), (5, 6), (6, 6)] "," [[0, 1, 2, 3, 4, 6, 5], [4, 3, 2, 1, 0, 5, 6]] ",4," [0, 1, 2, 1, 0, 5, 5] ",4,8,0,0,0,0,"
"
682, False ,11,2,3, False , False , [] ,0," [[3, 5, 0], [2, 6, 5], [4, 6, 5, 0], [4, 1, 6], [3, 4, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 3), (4, 4), (5, 4), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 2, 1, 3, 5, 4, 6]] ",4," [0, 1, 1, 0, 4, 4, 6] ",4,4,1,0,0,0,"
"
